,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0528603279352395,0.9528909366873206,14.416831587609504,47.83796041532971,116.41413738764066,82.5295062457415,0.3057309785068837,3.3543820392948964,1590.59788464292
2025-06-01,1.0514323157076548,0.8986209983072,5.053672819336088,0.0,120.83424857173833,72.62532821727324,0.0,1.574843379763005,1590.595769287055
2025-07-01,1.0542895265917502,1.1099732268429374,30.441310483849946,0.7067457707433737,119.51447867007937,82.39541625249754,0.0,0.0,1590.5936539311901
2025-08-01,1.0514260434652092,1.1985346078506192,10.16274371496322,0.0,110.42020884333692,82.64531319225416,0.0,0.0,1590.591538575325
2025-09-01,1.0489264587599443,0.9684809843967965,0.0,0.0,84.15675621991298,77.41852024993679,0.0,0.0,1590.5894232194603
2025-10-01,1.0576693319782406,0.9697703208707023,0.0,0.0,85.26493140002216,62.150436982346505,0.0,0.0,1590.5873078635955
2025-11-01,1.0601690031438162,0.7909536059390736,7.347707160135833,0.0,116.16760632746951,64.62250371500544,0.0,0.0,1590.5851925077304
2025-12-01,1.0551647665870776,0.9497379927568129,10.56574858208546,0.0,68.65511153454815,45.42441995763078,0.0,0.0,1590.5830771518656
2026-01-01,1.0501635493362036,1.1385200788027214,27.102010065895143,0.0,87.0609262628957,46.16053682236689,0.0,0.0,1590.5809617960006
2026-02-01,1.0501635065835906,1.1311139460328303,31.766419540225165,22.705626935017058,70.3758295213677,34.698228420001165,0.0,0.0,1590.5788464401357
2026-03-01,1.0564144698054663,0.8724166831746042,47.38393429943966,59.5172428249681,122.18853659152906,53.25854978278822,0.0,0.0,1590.576731084271
2026-04-01,1.0564171661954695,0.8649564425072175,25.676279994902586,58.09955252122023,93.73893100639178,55.362755191631244,0.0,0.0,1590.574615728406
