lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8452400576882443,0.6522556929631881,0.9837968173909355,0.931372183824401,0.5649943246499587,0.8282989039319212,0.23454755064811816,0.6546644505978885,0.937900485075257,0.916724381307615
2,0.2659152768655533,0.20930437662323736,-0.26382585981202283,-0.046912676340924636,-0.06228438735770483,-0.6884623843050162,0.14879001811746684,-0.03884167947634268,-0.41967696552024236,-0.2945757550785585
3,0.052265684792243,0.08308026587939128,-0.20207447106696408,-0.07178783960578694,-0.26534273689608756,-0.3023875050397968,-0.169564405390256,-0.3251981083667977,-0.05084901404739907,0.0031974167611685247
4,-0.15755808847217417,-0.10408467253224152,-0.16186087842238261,-0.05395085532908712,-0.09450968025052944,0.27188871681112,0.05402427742555597,0.1542393911557866,0.08488061896427994,0.17270778286190866
5,0.0026432962543204105,-0.10094916872257516,-0.055222344577902566,-0.05667620258196122,-0.25849083426798786,-0.47316479703553843,0.011523203266176955,0.23160815503063786,-0.19243425511406678,-0.08888994250173092
6,0.10397529100173747,0.09273148965099388,-0.0469159976583625,-0.06072686000592432,-0.21778158623598382,0.005635089001865442,-0.009949812157827784,0.03699063652608838,-0.4071522828297254,-0.23405575457337255
7,0.15832138212956173,0.2628501054705979,-0.044824743763283485,-0.0851207568740786,-0.001567921100155,0.47615075681369595,0.16726350729584005,-0.14127168114620892,-0.18159113637976732,-0.12044559064215178
8,0.10925466736009247,0.01983276685810548,-0.03983454179945966,-0.11330757238641313,0.011638513983945414,-0.41656691188448774,0.027886865669659602,0.004783423491148881,0.10194263488237698,0.0386991746816815
9,0.23251584069581446,0.26644079941146487,-0.041450411760183194,-0.08271558530143243,-4.861566711648801e-07,0.4287191406186095,-0.05010765863787402,0.07196112286414562,-0.3731786513741194,-0.26490123244066965
10,-0.020276882241316227,0.0954004768696017,-0.0517241012798437,-0.08939358569650806,0.11859423366901926,1.0498928252133513,0.12673639414313556,0.1289822208678745,-0.37627083283465734,-0.055456630308858314
11,0.2543814661258613,0.10986794492936822,-0.054775725530473184,-0.1002603772537866,0.28481019490088644,11.923515359291711,-0.059587265059446275,-0.003332816240543198,0.09706119454309377,0.05960969747835966
12,-0.25108598444851404,-0.12780609314317956,-0.058577056199604634,-0.11170953612741763,0.27323562168139626,-1.094527777662336,0.10215851634507878,0.04905675978946903,-0.12140018102282459,-0.09422166259091422
