lag,acled_events,acled_fatalities,idp_population,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
-12,0.19482626397088337,0.14721866055816157,0.3708711561437825,0.05377182755728252,-0.005907755184135525,0.11244522183309966,0.09593388960480752,-0.301944173815808,-0.2890333280850066
-11,0.05375141870164529,0.05055732762680101,0.40409845143617207,0.03259114889118336,-0.07719139797091,0.1110628037915606,-0.022361133970468003,-0.30726546536306854,-0.30219967500041506
-10,0.10360058830695108,0.0881525205718387,0.44177830346548513,-0.12492818901507594,-0.294911751869349,-0.038792811222259416,-0.09783375679613293,-0.2960417811318711,-0.29648399812683085
-9,0.14719595632615143,0.1087469508948011,0.482841614776874,-0.3500494039554942,-0.3327241354856665,-0.16213827285087312,-0.06070054810873507,-0.2756461351174712,-0.25936984648066
-8,0.15723888704947409,0.14569084941032387,0.5263062880854145,-0.27589588028485,-0.1732454945988778,-0.015207758947812528,0.021146389701209578,-0.2503880826983027,-0.23378504844611822
-7,0.1428119331126115,0.1508066357465864,0.5867119528604617,-0.110322532584768,-0.02006306769729712,0.06839243792708768,0.05696034690420972,-0.1982870002348526,-0.18209426066256343
-6,0.11139518488486368,0.1577588530833719,0.6354729318570828,0.05232116131365216,0.0872045181381031,0.09635938363426562,0.09054445520976902,-0.1563362152095562,-0.15405823703015006
-5,0.05117080255262449,0.07600241180429448,0.6739097067757825,0.0734729894209064,0.12295035396320884,0.06633731642851864,0.07808342617232646,-0.12157381172097764,-0.14131132243420558
-4,0.03880301497852896,0.07181537361331194,0.7012271048011541,0.10920904846136116,0.0945615283417093,0.09164848788412852,0.08692970508772044,-0.09197057312841103,-0.13431380887336955
-3,0.03415589045509301,0.07725949952898598,0.7066547770428095,0.056373380812513814,0.04883326974346904,0.0830821871794676,0.09122359132823797,-0.037408463699512104,-0.09737522029955989
-2,0.013090557197448487,0.06271379191222616,0.7068153829240946,0.040166529686091766,0.022761301993333132,0.09785455356442938,0.08244959353680766,0.028005192707385614,-0.044497568745233224
-1,0.00032192746131076586,0.04765873274985789,0.6957749214815003,0.02838506045684143,0.021331037695682058,0.059556470207457524,0.04992486545691055,0.1022209551124609,0.017904268891687166
0,-0.005421803428187315,0.03632382024311383,0.6809762308510231,0.03421116049508746,0.027974219408773534,0.062412746301896756,0.056105542553178546,0.15246751781388618,0.048651174238154515
1,0.05336665546185945,0.14482957941128352,0.6736900720645548,0.005671099130479184,0.009299094041597527,0.044327337676100156,0.054860456605734506,0.1953893999887707,0.07193360658351935
2,0.06793082079221363,0.15427056869827327,0.6622118864224384,-0.009298382535603281,0.0014186177691770166,0.04645234080267568,0.0518242784775477,0.22952198493697007,0.08913125353775284
3,0.12028604494366711,0.20598669768589536,0.6472863741441967,-0.011826552218989749,0.006822250448128156,0.05333250117690706,0.029998479859393166,0.2637381210509374,0.09892667340430919
4,0.17144471277140766,0.277517063408286,0.6288486776774185,-0.014619055384001635,0.03111396788517965,0.039028567412779616,0.01139237308760119,0.30913986339341054,0.0974024881593253
5,0.20817714118992442,0.3004302517883159,0.6047701526155743,0.003221357870230591,0.039656999854858314,0.0077994857277466885,-0.03665500974528648,0.32979785067510864,0.07822885216005818
6,0.24923656594560045,0.30666826068321035,0.5746069389258472,0.04839790047162656,0.041211237997790334,0.0044123000637831915,-0.07612921521812238,0.35155017412068534,0.060178172468576055
7,0.29215709283215036,0.3125171533150671,0.5392774313959676,0.003653662195645931,0.029018097751359422,-0.07555869778893937,-0.12130483634045165,0.3517328811841572,0.031031625991192274
8,0.3143219434306599,0.3017332986337839,0.49743269585369426,0.003857341149289232,0.031533283348459534,-0.10362221017076874,-0.12123756422172885,0.3471226863198207,0.001077317542692686
9,0.3256052515951661,0.28815196830450474,0.45138922508425827,0.01705725581280846,0.025405830936921246,-0.06223929687353399,-0.06209991333827299,0.3308406544724838,-0.038093927513190226
10,0.37376086117065116,0.3354604405174297,0.3976625356563582,0.007106593666004898,0.004885285090848617,-0.03434856217256291,-0.024546168997898785,0.3090232675271267,-0.09569468884653114
11,0.3916916256464866,0.36331007023020967,0.3339086363289798,-0.015532230907517982,-0.013911204182619154,-0.030729461540954524,0.0045806130448360705,0.27998089477553445,-0.16467461172428546
12,0.4549967809408379,0.418458441885721,0.2589275672214875,-0.03787652321370181,-0.026571981892400447,-0.018104588856430272,0.02989920444121988,0.23802209934559782,-0.2448396605085976
