,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.5254821858148555,0.13354093541079423,0.516461267145008,0.599238558543621,0.834080616678388,0.8439137188404394,0.08292920561954294,0.0013687836265968301,0.238528512974823
lag_2,0.8134948896997424,0.3353989138880937,0.8062905742116491,0.8172549556414391,0.909950683556838,0.9812120851623676,0.03943670707242302,0.00033849332360164064,0.18094475006465718
lag_3,0.9321658770864765,0.47140731613008247,0.9275630893326214,0.9327515746222727,0.9694745240229025,0.9446918410566396,0.03410617898084224,0.0007029073725516418,0.3043220549897269
lag_4,0.9686148152754863,0.42011348329374354,0.9752428416479134,0.8684959333450144,0.9905848640966792,0.9834316064994519,0.0414757429840863,0.0006670586046673783,0.42026479173156295
lag_5,0.9406893985352619,0.2832572982659043,0.9865335027858889,0.7153976282926686,0.9900984913312337,0.9060232120903039,0.0946197138914609,0.0022977885723293,0.4970934112460398
lag_6,0.9801025637636863,0.3841908204817813,0.9570845399923423,0.8090403850954329,0.9955782408232527,0.9283323552244368,0.1366386860999844,0.005335132415443897,0.5906664445484786
