,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.4689162002437177,0.06095573087317513,0.5378734765453075,0.6346794728345099,0.6100534303297342,0.5870424552006724,0.7019059974290243,0.2479049157651923,0.9070929757234338
lag_2,0.3021850584609815,0.1348529465531275,0.6480275000626032,0.789884390120417,0.7733217562144095,0.6665813121075364,0.7095093075076275,0.049730464095661474,0.20501653701125302
lag_3,0.4261827920767428,0.20653475667493112,0.5302386447524486,0.7601397587584553,0.5302430676781625,0.7267990652361158,0.7049692910458155,0.09893297806769609,0.24313504032363775
lag_4,0.19715612239829855,0.015191000173819911,0.6713103826904493,0.8717536565503583,0.6207145629112625,0.8200558594956475,0.7464590046484721,0.17849322189204753,0.17344577301368724
lag_5,0.15932284825445492,0.002292582860597089,0.7172262732001751,0.8051483472650145,0.5075089038646581,0.8497230458190242,0.472782900817329,0.1301724613567167,0.02528032409929772
lag_6,0.2063311450208163,0.0049843481111963355,0.6282528736122962,0.8218545834548041,0.6391907686304552,0.8485340331045941,0.3452243959803706,0.15539148088910842,0.045561372334120054
