lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8224735086619068,0.7854858736079438,0.9678068353010861,0.8899822700429973,0.6701978010844553,0.845857616872102,0.2880617026150617,0.6454841669833917,0.9699023450582676,0.9738919955836584
2,0.21190167493400905,-0.10955287397050982,-0.2538670937386527,-0.06983967734894313,-0.2124692117950394,-0.8287822851098069,0.039307043900906787,-0.04255878290445938,-0.5042298426136196,-0.3984047375961066
3,-0.14592344918475159,-0.15598492403230235,-0.18939647506179386,-0.07521617826793646,-0.2815836611126393,-0.1156812285744876,0.07431099686959704,-0.05095796362531918,0.016872486740737786,-0.001960865588284838
4,-0.2108947063683531,-0.0024964075795868507,-0.1445488688132427,-0.08147329234278547,-0.2708469724009288,0.20897712245280378,-0.08019405151149094,0.06539146086643272,-0.6340981108829908,-0.42477874976651453
5,0.2966128501744941,0.033892964473488864,0.32230292824366136,-0.0628278151432342,-0.16341200024253322,-0.5223523513655451,0.07849001319835512,0.06603639089943555,0.41033172240894683,0.07421143479492745
6,0.07899168781695633,0.13640429279699073,-0.08022615184593862,-0.09325992007110591,-0.18804205825183248,-0.011433967616740887,0.2342006238102381,0.11253754477798342,-0.2639288084601444,0.33070707386476245
7,0.20204336854682203,-0.0026233188917086027,-0.0877584239592987,0.03180744414476076,-0.133444855865731,0.504432253131258,-0.07585981206524181,0.08020019063068821,0.628598469827715,0.20472000565127166
8,-0.1424195738652283,0.07598285994123291,-0.09909915552959289,-0.09088424903867852,-0.017359297430718443,-0.25114235784463596,0.0383805674029295,-0.019754300415962076,-2.287254558192178,-0.23261381605843057
9,-0.003972593454056709,-0.1090008870436506,0.08443133553510286,-0.026400991468566618,0.03611647252963001,0.5535288087428093,-0.09169277606260443,-0.2804952721077759,-1.2564198262590618,-0.46563788567870457
10,-0.22854187920283567,-0.06999680755580497,-0.056529740179519374,-0.09825191904824365,0.19972235085896875,0.7371836073011132,0.011203298830517029,0.2933770794978122,0.29757751737208044,-0.35552556941101243
11,0.14338399956998876,0.030956477604183675,-0.06815330946887377,-0.10131741319652905,0.464331109478056,-1.8580109457452008,0.10413066888425386,0.21856950115738208,-0.7241239466071997,-0.011615657380648726
12,0.08004752342636867,0.07123468243298514,-0.09267559214704951,-0.160167019167906,0.17027792747711357,-1.0054068097284163,0.15100477909477136,0.18048782502056285,1.82310532839004,0.9722306496536944
