,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.6572087177012416,0.697194372806648,0.9877707348542795,0.9697125597648616,0.43329898506017933,0.3177759980621269,0.7536595678234307,0.3282264630581843,0.3617725419158427
lag_2,0.34871213670710727,0.39097373461082874,0.8309896516306439,0.9989999018708539,0.7318894482182678,0.5853851769174307,0.008568735439623807,0.0004453376945311302,0.4680499155804578
lag_3,0.5658040018817005,0.643188566698145,0.7255112082769104,0.9111483631394475,0.5873578177056331,0.6993265920497977,0.009292727916914172,0.001302920308064272,0.6430146878580967
lag_4,0.6590248979521613,0.7825565114384205,0.8563325935827448,0.9538362566385855,0.7764872566812511,0.8588381388290798,0.0031953007749061066,0.002152451979047029,0.7693231677770089
lag_5,0.27578890239652015,0.47860933191833055,0.9234152984553792,0.878914022017804,0.8056868159835741,0.9051712903711722,0.00674716471882719,0.0030721912208480167,0.872424907655083
lag_6,0.32356265416321817,0.5240564955014709,0.8606542128292545,0.8155855463836149,0.8939700407447814,0.9353399771857395,0.011983043865814433,0.006419707032616942,0.18380198554837093
