lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5849981297284657,0.457024241111775,0.9424532706032864,0.8726574500768048,0.3955958836205093,0.7856485538087146,0.3131785093149293,0.7310550521889616,0.909815986519117,0.9606072946251375
2,0.4541892132099201,0.21529306896148248,0.8624755053899532,0.7453149001536097,0.2084203196499575,0.41355095317681934,0.10191729147526309,0.41523173700216975,0.7548904375641844,0.9020478644808748
3,0.418087838204119,0.2095812136300165,0.7657399639511863,0.6066628264208911,-0.0704731222708969,-0.02054012440859925,-0.005196561214365668,0.1126864380470359,0.5967034814808002,0.8332934552330894
4,0.4269305329648989,0.11221979707777789,0.6579401387801033,0.46801075268817194,-0.21906544570637068,-0.29371229378020564,-0.01146274561423141,0.01439200744548697,0.4614615886728255,0.7681626058919567
5,0.43122773952988247,0.1534170107852108,0.5848689087442606,0.3293586789554531,-0.2935525509686363,-0.4589139457690459,0.004155294933994539,-0.01619687981910797,0.35645722818622416,0.71564141691642
6,0.4399186712482946,0.3089483024984628,0.5204916023977677,0.19070660522273428,-0.31624483896013167,-0.5062403190463866,0.002960964444740432,0.017315727268135524,0.25614544564228864,0.6681208226394535
7,0.41455175533680133,0.10931179672108139,0.464043239499667,0.08895929339477726,-0.28658962295732293,-0.44161170813504647,-0.00235372225241129,0.10090012561734851,0.15504715530701427,0.6200701263614287
8,0.3689337271132535,-0.0028141100161577356,0.41503923541047877,-0.012788018433179787,-0.19813829282244355,-0.22903845235516804,0.04213905173337598,0.23838552125026483,0.05293868870460424,0.5725915711212963
9,0.44860904574599,0.13179722396548987,0.36645307705215685,-0.08060675883256539,-0.018430105955729487,0.06589900531988103,0.13151204163955774,0.2585694396459833,-0.06602191404682779,0.5218934408650661
10,0.37911609988165434,0.03705654765862859,0.3185495361688315,-0.1484254992319509,0.3801522587488315,0.38195827193039805,0.31255826621193916,0.21736327095093264,-0.18575644103457487,0.47504034446564064
11,0.3309366076259476,0.042332480799458005,0.27153722364756105,-0.21624423963133654,0.3031987052593015,0.5413244200249905,-0.015506354767831826,0.07844197025667829,-0.2879012812331415,0.427104486532139
12,0.3181734273062191,0.00493241689820257,0.22510030693584102,-0.2717613927291348,0.39408188310932185,0.5614339491039507,-0.044567029892759916,-0.004238104004943496,-0.35354340046793203,0.37242905325443
