lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8122899730628103,0.7630273240490489,0.967603693735054,0.9047689537665854,0.5122566994872975,0.7976794810245913,0.05343345544900685,0.6034746210148577,0.9444396086617138,0.9634046231450121
2,0.10255628926883167,-0.11954425421371169,-0.8445548072416424,-0.061534533088470254,-0.1296607945798633,-0.6704581660855063,0.017270318695046097,0.14805785047218284,0.1394205405432523,0.007693728772314372
3,0.4556700428479057,0.3503922454292521,0.4933289101474891,-0.06291955457156807,-0.20383624446185172,-0.20293548391799052,0.13297196245242862,-0.045598132270926996,-0.03053187554614432,-0.044956839212718765
4,-0.32394564251978014,-0.31245672154056664,0.15559079305503112,-0.07012798873038159,-0.08535395118879537,0.210132818140846,0.18403732840463363,0.1877829167816628,-0.012780406756772061,-0.12626769245076996
5,-0.055375776258406555,0.04433476348312962,-1.3846872971266513,-0.0628447712927735,-0.2550009649509173,-0.5490143608380625,0.0561419838753049,0.04334544002088935,-0.18241173559480714,-0.1159131183469259
6,-0.0019056615259988698,-0.00715366645547042,-1.3981522060921028,0.07477289152257938,-0.18925514894974177,-0.13897828917339405,0.1516426412309441,0.03973679510610798,0.009097028944953981,0.12978550777009307
7,-0.06961772338467741,0.19279687905480217,3.028626746579907,0.23484129835452408,-0.16612876597401488,0.19974774033357715,0.059980040660019815,-0.027562169425434786,0.025778644062215236,-0.041975488341947684
8,0.2348612830040144,0.3056923333102807,1.1645190954664097,-0.03354654660203963,-0.1951961049731801,-0.2559650592804553,-0.020478995556330856,-0.046230308416240824,-0.17118582939980642,0.022780820604245338
9,-0.20094045191250978,-0.21259498604520874,-0.7337970680187881,-0.04539249578172548,-0.11233227562313385,0.41713371300597024,-0.11101417882216692,-0.13426465849331273,0.007674002447444832,-0.00021439410580389532
10,-0.18441752588291366,-0.11278220827566994,-0.3670801238888988,-0.048217442645861835,0.11187598602019827,0.6789163510535511,0.0583497490219161,0.12718351411471374,-0.03843576299545005,-0.028586716060147392
11,-0.034866809583731916,-0.026258636884785528,0.9775148499759427,-0.02269596249602745,0.3460787602167295,-0.6419969100139046,-0.13575608711928522,0.032932659743386584,-0.09980431727082364,-0.020958050402294037
12,-0.14599396004626958,-0.15713226148921616,-14.524074216442092,-0.19608287068923433,0.33466826582496234,0.7276496830602468,-0.05131962240042057,0.040237402229371805,-0.5420550727515804,-0.38775600547911787
