lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8035556722771883,0.7548227291668009,0.9571993529422039,0.8950402553389876,0.5067485629336703,0.7891022823038969,0.05285890216460892,0.596985646595343,0.9342843440524484,0.9530454336488293
2,0.6797632597069049,0.5208197976694258,0.8634455482264826,0.7900805106779751,0.16318357005113251,0.38400231616667363,0.019644398751872023,0.44846318732043705,0.8875223236350942,0.9087292036863679
3,0.7191435418071382,0.49138773069150377,0.7420334395192693,0.68560714733992,-0.11393642858850205,-0.05082250535523323,0.13019011565397892,0.2870577116036232,0.8377171764053211,0.8632389222296143
4,0.6040604790949538,0.36993345096452285,0.6175190546663394,0.5811337840018649,-0.2207901087111858,-0.32668406874489564,0.18592418803280655,0.30827148955964534,0.7904982646315786,0.81129791650115
5,0.4652118747394558,0.20927522059635975,0.49112536956273617,0.4788143950940488,-0.3479377414640202,-0.4899706047856617,0.06771436962462496,0.2700663028475411,0.7276092579685328,0.7545377245412271
6,0.45158441291143026,0.16472863469895724,0.3642332543274653,0.4023426993491007,-0.37596458466929983,-0.5441471353631774,0.15682635590017674,0.25892164076606655,0.675022967698588,0.709260608858577
7,0.3841489144453468,0.19189274788541752,0.2361156058176208,0.3754124154996504,-0.3315742206165761,-0.4999262045755056,0.10040381338930136,0.18709865490341018,0.6260081274863625,0.6619092262202294
8,0.32758314504455155,0.2722626293268335,0.1102026732281183,0.34848213165020003,-0.24196655062239958,-0.3423942139796957,0.027989951964236027,0.13039125020053183,0.5634919543735394,0.6180045701754598
9,0.2903888443864333,0.26755978842547756,-0.008385138925147683,0.32176029693915975,-0.0982889225509588,-0.06882342673722089,-0.04021038019052817,0.02350014732841287,0.5084619234341596,0.5777598064983718
10,0.1856849203455163,0.1752392812291857,-0.12028001709269809,0.2950384622281196,0.15404650552055704,0.2814091209123069,0.11948805835129257,0.07772241012940775,0.454042813624429,0.5392384061180727
11,0.125487000555469,0.16573122176938115,-0.2250351299395641,0.26831662751707946,0.4567848679142058,0.5829260506382915,-0.05981365591301146,0.08427442061023567,0.39642031448587634,0.5004579273354021
12,0.08902927067049667,0.1280124301329023,-0.3174549187826046,0.2071312019222149,0.5780921249937451,0.7066127791255851,-0.025938115022495645,0.12053361134417077,0.29421323890794315,0.4423416731048372
