lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7912332152727023,0.5117662733886545,0.9621390654802168,0.8575934565479757,0.6146199194592047,0.8307934861100772,0.16955893373744305,0.6331085406567892,0.8471976818245961,0.9503018014499697
2,0.6636539629385769,0.39324484094022333,0.8988198703909367,0.7151869130959515,0.3420638439881957,0.4796064350168207,0.19422570629368943,0.45817062020885224,0.5878814409134174,0.8717185261940399
3,0.49535794111521503,0.35483645944484465,0.8232447848006474,0.5727803696439271,-0.033879718245468295,0.04426002288594855,0.17407805898163847,0.34641825457184705,0.3520648413419778,0.7975291294239978
4,0.35405625820145115,0.27169267671080033,0.7486246113682212,0.43037382619190284,-0.254030726678296,-0.29717440281433416,0.20087225175137377,0.31780141499064857,0.2292149653021314,0.7475013899875262
5,0.2946410568195596,0.12049814420283259,0.6772388197844083,0.2916583448132235,-0.4389217550719867,-0.5261493760119449,0.055725502991315436,0.2598239684436495,0.20556095107321523,0.7178701279693236
6,0.295963550181356,0.12535459341691005,0.609854977580306,0.18985348416799394,-0.4852908627426484,-0.6019046439182214,0.14577966295496395,0.243352081821216,0.2420031041186905,0.7043349516597973
7,0.2722711673192137,0.18918981867595142,0.5480694092021172,0.16556092706300882,-0.43198920957723097,-0.5329381676082001,0.09668729065904703,0.18252505598707794,0.30801639538922176,0.6981782191693928
8,0.2818494895503239,0.2656828190050294,0.48933613789578606,0.16710580447143852,-0.2547922262043352,-0.3197654244576181,0.11565746314413451,0.19421968078275895,0.33891824994371283,0.6894365773144181
9,0.30118474759394215,0.25321105358200346,0.43199390858866793,0.1900032775299714,-0.038468058980889654,-0.010176454505852792,-0.007494562127896394,0.14227224090747284,0.27179483403184324,0.6683289721249571
10,0.30025549410152835,0.32596691397936034,0.3727461136722228,0.21290075058850444,0.27300415042527476,0.3335964215446391,0.2096159771097903,0.23861915716239454,0.09508162874920817,0.6300501832994218
11,0.34485042480252603,0.28849088726547917,0.3169733709686212,0.23579822364703734,0.4941617272182664,0.5964907895801482,0.022192210215252674,0.21758228659941983,-0.13733681149823299,0.5811325993314589
12,0.4092031591677944,0.3792878410304318,0.2701801304946156,0.19594764145870566,0.5993087298011095,0.7105868266047154,0.03401843883258354,0.20947060154412092,-0.32333176746568965,0.5330844423830444
