date,raw_residuals,standardized_residuals
2017-08-01,0.0011517656439856694,0.00024193146383772355
2017-09-01,-0.7142194361492074,-0.1658917022780471
2017-10-01,3.569798383317835,0.829003599041053
2017-11-01,0.004484006428519649,0.0010157916201451879
2017-12-01,-0.00019226980107589497,-7.01994855299027e-05
2018-01-01,0.0007263422045511447,0.0001431336065923318
2018-02-01,0.0011736652379070733,0.00024701729774676917
2018-03-01,-0.7138216403807753,-0.16579932050990895
2018-04-01,-0.7159954732040568,-0.1663041587605596
2018-05-01,-0.0017819584423612866,-0.00043937949981190166
2018-06-01,-0.0008617093552025779,-0.0002256662214270581
2018-07-01,0.0016007512321927209,0.00034620125702984416
2018-08-01,1.6674716713460143,0.38721834345357037
2018-09-01,-0.7118126358052734,-0.16533276100975636
2018-10-01,3.5698018596538468,0.8290044063650442
2018-11-01,0.00448401144967292,0.0010157927862285254
2018-12-01,-0.00019226979382480636,-7.019948384595218e-05
2019-01-01,0.0007263422045618029,0.00014313360659480698
2019-02-01,0.0011736652379070733,0.00024701729774676917
2019-03-01,-0.7138216403807789,-0.16579932050990978
2019-04-01,-0.7159954732040568,-0.1663041587605596
2019-05-01,-0.0017819584423612866,-0.00043937949981190166
2019-06-01,-0.0008617093552025779,-0.0002256662214270581
2019-07-01,0.0016007512321891681,0.0003462012570290191
2019-08-01,6.667471671346014,1.5483891686520415
2019-09-01,-0.7045907322089136,-0.16365558825805854
2019-10-01,3.569812290832168,0.8290068288410319
2019-11-01,0.004484026516273332,0.0010157962852078918
2019-12-01,-0.00019226977206443507,-7.019947879245052e-05
2020-01-01,0.0007263422046008827,0.00014313360660388264
2020-02-01,0.0011736652379212842,0.00024701729775006943
2020-03-01,-0.7138216403807718,-0.16579932050990814
2020-04-01,-5.715995473204046,-1.3274749839590285
2020-05-01,-0.009003862038710508,-0.0021165522515072285
2020-06-01,-0.0008721405335094801,-0.0002280886974115417
2020-07-01,0.00160073616560652,0.0003461977580537778
2020-08-01,1.6674716713242645,0.38721834344851935
2020-09-01,-0.7118126358053019,-0.16533276100976294
2020-10-01,3.5698018596538503,0.829004406365045
2020-11-01,0.004484011449676473,0.0010157927862293505
2020-12-01,-0.00019226979382125364,-7.019948384512711e-05
2021-01-01,0.0007263422045653556,0.00014313360659563203
2021-02-01,0.0011736652379212842,0.00024701729775006943
2021-03-01,-15.713821640380772,-3.6493117961053216
2021-04-01,-0.7376611839931186,-0.1713356770156489
2021-05-01,-0.0018132519772926514,-0.00044664692776782766
2021-06-01,-0.0008617545549824968,-0.00022567671836020754
2021-07-01,0.0016007511669045016,0.00034620124186768905
2021-08-01,-3.3325283286540817,-0.7739524817449231
2021-09-01,14.280965460598374,3.316502541833961
2021-10-01,3.5914571392646053,0.8340335021441498
2021-11-01,0.004515289918018084,0.001023056715208385
2021-12-01,-0.00019222461580881145,-7.018899196712945e-05
2022-01-01,0.0007263422698216004,0.00014313362175036158
2022-02-01,0.0011736652380136547,0.000247017297771521
2022-03-01,9.286178359619228,2.1565423298870345
2022-04-01,-0.7015516660113406,-0.16294981325716482
2022-05-01,-0.001761096085736824,-0.00043453454784045923
2022-06-01,-0.0008616792220124125,-0.00022565922347080007
2022-07-01,0.0016007512757170161,0.0003462012671376725
2022-08-01,-3.3325283286539147,-0.7739524817448843
2022-09-01,-10.719034539401619,-2.4893515841583933
2022-10-01,3.5553476212828343,0.8256476383856675
2022-11-01,0.004463134026465809,0.0010109443352818415
2022-12-01,-0.00019229994877179024,-7.02064868548868e-05
2023-01-01,0.0007263421610090859,0.0001431335964803781
2023-02-01,0.0011736652378573353,0.0002470172977352183
2023-03-01,-0.7138216403807718,-0.16579932050990814
2023-04-01,9.284004526795954,2.1560374916363854
2023-05-01,0.012661848750347815,0.0029149660035812266
2023-06-01,-0.0008408469985781153,-0.0002208212694556157
2023-07-01,0.0016007813653828862,0.00034620825498610214
2023-08-01,-3.332528328610458,-0.7739524817347921
2023-09-01,-0.7190345394015623,-0.16700993376143763
2023-10-01,-21.43020857152446,-4.976852142103296
2023-11-01,-0.03162552159868781,-0.007370074471230775
2023-12-01,-0.000244425707141005,-8.231186882682223e-05
2024-01-01,0.0007262668715668497,0.00014311611169962407
2024-02-01,0.0011736651290981115,0.00024701727247761077
2024-03-01,9.286178359619065,2.1565423298869963
2024-04-01,-0.7015516660113406,-0.16294981325716482
