lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7998335763082751,0.5173289502733138,0.9725970988006544,0.866915124553932,0.6213005707576744,0.8398238500895344,0.17140196562589352,0.6399901552291455,0.8564063522792111,0.9606311688570347
2,0.1068821031926273,0.18332018391598381,-0.5063550527698314,-0.08305835406477875,-0.05933798530209735,-0.7300979171869356,0.17423454212690379,0.09934223161748067,-0.49754602422675887,-0.4137322876778448
3,-0.16317721050485792,0.14416382092943547,-0.06507506954460548,-0.09071654857303274,-0.373025036180085,-0.38720860741795443,0.12954505909941416,0.04188965301788012,0.09656408947395483,0.1825594923760558
4,-0.0739803134976069,0.021506449485847907,0.12044518340673377,-0.099908947891203,-0.14525361879707951,0.3695506100451127,0.14626836944469515,0.11176156824957435,0.231975520526266,0.22201415884175016
5,0.16068528221576392,-0.13537524967561848,-0.053546048175938256,-0.09504769266308416,-0.22032157631547988,-0.5144808451908797,-0.03685456862051906,0.001739159779824299,0.033491860133092875,0.04068773718730428
6,0.2052720907719726,0.04219928730810805,-0.03515323784700985,0.04279007603784362,-0.18112770712047174,-0.15392418864004112,0.08439171742645507,0.06439052806051782,0.09805978520644607,0.15117403455967462
7,-0.07051190931311582,0.1566334341862048,0.04334391819550326,0.2467992025153557,-0.10956383777325332,0.6494488928949465,0.030671998302052014,-0.03957893274294063,0.1791884304810409,0.07343774284695426
8,0.020964736460606682,0.2252746178970804,-0.07864814021532933,0.07708667383020926,-0.009220890212851536,-0.2283090688970865,0.05461070310959752,0.08829439123998012,-0.1104018540965482,-0.011522133971412881
9,0.14932594981055253,0.0784100933436088,-0.06324230091328574,0.06497071203217647,0.029075060973719903,-0.042043130493589195,-0.0830093803821811,-0.05378190013184166,-0.27544717544510117,-0.07518160353980442
10,0.05947943612252674,0.13818166099323614,-0.0955084758848709,-0.02753399639336122,0.28852331576278123,1.5785348499491905,0.19122467505805474,0.23608118640643186,-0.26810058836746825,-0.128239185312705
11,0.15499380037473928,-0.025735951987087752,0.10199270104004952,-0.010757611794263,0.27689907592007007,0.9912059835354119,-0.055778860428587124,-0.027658628998623182,-0.27668822418374467,-0.0479759867461596
12,0.21503032128025673,0.23697206176820285,0.1177435417778561,-0.25617431633302035,0.23366314286228385,115.7725232025067,-0.035638940596894736,0.02723993875305517,-0.11434625919345301,-0.012049160033461473
