,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.8553902747072687,0.48903479826939084,0.7285840878911604,0.6450185604670857,0.9531497710963736,0.9987729480286689,0.9131112362225989,0.6811374422899028,0.6657809736695349
lag_2,0.8113987156533705,0.5235514968766715,0.9339111065553674,0.8492487514982935,0.739975748988742,0.954493826234827,0.8146697506175201,0.936228791750087,0.9211828952967114
lag_3,0.7633478703901292,0.11967823318308661,0.9912590988371844,0.9503473471473751,0.6834248346078232,0.7685550084235754,0.6776819915981891,0.768714244818599,0.9281659360234602
lag_4,0.35553894408049425,0.044925329082959556,0.9764426285079404,0.6049360742485413,0.6174648124225248,0.8610721227511464,0.6473604972144156,0.8905971934817747,0.9440505465866302
lag_5,0.2622496350834017,0.06960541442362989,0.991876263631642,0.5560673806599274,0.7821795525781386,0.8044298060267727,0.5334234065649857,0.9646910684268929,0.9539204479347967
lag_6,0.1373968662744618,0.13134356251377347,0.8015300119576986,0.6622732634629496,0.4533005487835472,0.7721328347856607,0.5403263378269079,0.9453431192830561,0.9222325243784635
