date,observed,trend,seasonal,residual
2017-08-01,25.0,21.165990989185268,3.5892402292200423,0.24476878159468995
2017-09-01,25.0,21.760005780119577,3.7985329150596034,-0.5585386951791804
2017-10-01,25.0,22.346157859902444,3.220313482680116,-0.5664713425825596
2017-11-01,25.0,22.923119427070365,2.665373007243078,-0.5884924343134408
2017-12-01,25.0,23.4899244468967,2.124408433938965,-0.614332880835665
2018-01-01,25.0,24.04613273984965,1.5584228100289634,-0.604555549878615
2018-02-01,25.0,24.592088247481442,0.9442848518458131,-0.5363730993272569
2018-03-01,25.0,25.129375436588287,-0.74320690753458,0.6138314709462946
2018-04-01,25.0,25.661600275259886,-2.4701625699434513,1.8085622946835649
2018-05-01,25.0,26.195291696873316,-3.2526438352469036,2.057352138373588
2018-06-01,25.0,26.740173477256544,-4.001720951157719,2.2615474739011745
2018-07-01,25.0,27.295435723584355,-4.699151716340392,2.4037159927560374
2018-08-01,30.0,27.75354236822127,3.2775445442563202,-1.0310869124775905
2018-09-01,30.0,28.190063679575363,2.7133403077744096,-0.9034039873497726
2018-10-01,30.0,28.605811648085936,2.2082978800814015,-0.8141095281673394
2018-11-01,30.0,29.02005847823644,1.7016906296464498,-0.7217491078828893
2018-12-01,30.0,29.464643580861832,1.1983783760388758,-0.6630219569007068
2019-01-01,30.0,29.97569009398882,0.7126777218318656,-0.688367815820687
2019-02-01,30.0,30.58214102937997,0.22160345063756076,-0.803744480017528
2019-03-01,30.0,31.292166565447094,0.2290922594200869,-1.5212588248671821
2019-04-01,30.0,32.09176425662056,-1.326371729343385,-0.7653925272771716
2019-05-01,30.0,32.9505660870256,-1.9181914358174106,-1.0323746512081904
2019-06-01,30.0,33.8191651245081,-2.509182017634793,-1.309983106873311
2019-07-01,30.0,34.64160000965325,-3.0765431230674563,-1.5650568865857934
2019-08-01,40.0,35.380850741066425,2.9684473586875564,1.6507019002460197
2019-09-01,40.0,36.01761540183525,1.4008848717657987,2.5814997263989525
2019-10-01,40.0,36.54480629027535,0.9803133934832808,2.474880316241368
2019-11-01,40.0,36.970798565603836,0.5344046158641176,2.494796818532045
2019-12-01,40.0,37.32381449181558,0.07613400838961114,2.6000514997948088
2020-01-01,40.0,37.63271146201273,-0.3312305725479169,2.6985191105351873
2020-02-01,40.0,37.91172791769998,-0.7040783831237354,2.792350465423759
2020-03-01,40.0,38.15877401141082,1.009362680484732,0.8318633081044453
2020-04-01,35.0,38.36249800107406,0.03859256309432016,-3.4010905641683777
2020-05-01,35.0,38.51648518220246,-0.35535597066434954,-3.1611292115381104
2020-06-01,35.0,38.63208292536626,-0.7800121029394046,-2.8520708224268603
2020-07-01,35.0,38.74819156457659,-1.2098348467903604,-2.538356717786229
2020-08-01,40.0,38.91065631717479,2.899435700175335,-1.8100920173501223
2020-09-01,40.0,39.1700385451638,0.002331755861563589,0.8276296989746399
2020-10-01,40.0,39.576331463094874,-0.32387068442265765,0.7475392213277843
2020-11-01,40.0,40.13581193307231,-0.6895793059495383,0.5537673728772248
2020-12-01,40.0,40.676901683908696,-1.0718378429319164,0.3949361590232172
2021-01-01,40.0,40.96322353336364,-1.363132917332935,0.39990938396929465
2021-02-01,40.0,41.11229520131943,-1.5691658959223154,0.4568706946028911
2021-03-01,25.0,41.303912452118354,1.7805741640800181,-18.084486616198372
2021-04-01,25.0,41.53884926607071,1.5433132175066082,-18.08216248357732
2021-05-01,25.0,41.78213856412258,1.4301990724568578,-18.21233763657944
2021-06-01,25.0,42.02726161376907,1.3211695107236707,-18.34843112449274
2021-07-01,25.0,42.26655525834247,1.193629869575599,-18.46018512791807
2021-08-01,25.0,42.489699320205425,3.963138859914501,-21.452838180119926
2021-09-01,40.0,42.67083935822858,-2.332322365408068,-0.33851699282050873
2021-10-01,40.0,42.81993831765977,-2.6475045947847993,-0.17243372287497039
2021-11-01,40.0,43.060712847286375,-2.8246727679314523,-0.23604007935492177
2021-12-01,40.0,43.45659815166399,-2.9990600908124225,-0.4575380608515687
2022-01-01,40.0,43.856896668584305,-3.0667971555470896,-0.7900995130372124
2022-02-01,40.0,44.16368966711961,-3.0199751616522144,-1.1437145054674005
2022-03-01,50.0,44.38456952327157,1.7776421970794856,3.83778827964894
2022-04-01,50.0,44.546969194336306,4.084576595718653,1.3684542099450425
2022-05-01,50.0,44.66790407595903,3.7803545704588677,1.551741353582102
2022-06-01,50.0,44.748350293957934,3.8253919956129114,1.4262577104291552
2022-07-01,50.0,44.78963314203315,3.7036537463529826,1.5067131116138626
2022-08-01,50.0,44.78165560994411,4.909198161367455,0.30914622868843367
2022-09-01,40.0,44.71581021510546,-3.4064826157359116,-1.3093275993695528
2022-10-01,40.0,44.59247445779547,-4.3510802573376,-0.24139420045786864
2022-11-01,40.0,44.424786399073774,-4.449769714731337,0.02498331565756473
2022-12-01,40.0,44.22668046536185,-4.4254721675646165,0.19879170220276166
2023-01-01,40.0,43.966615901988,-4.275015784633547,0.30839988264554563
2023-02-01,40.0,43.54596858953092,-4.024467146371368,0.4784985568404423
2023-03-01,40.0,42.85214794831415,0.6940341263756054,-3.546182074689753
2023-04-01,50.0,41.88253740599813,4.345758254204327,3.7717043397975445
2023-05-01,50.0,40.778832748503454,5.970758698834948,3.2504085526615967
2023-06-01,50.0,39.701939198973214,6.167399395476231,4.130661405550555
2023-07-01,50.0,38.70255167927359,6.116520645315129,5.180927675411283
2023-08-01,50.0,37.745942840698895,5.879502216066559,6.37455494323455
2023-09-01,50.0,36.783878920443456,-4.412336958596044,17.628458038152587
2023-10-01,25.0,35.779541994958514,-5.581892868494795,-5.19764912646372
2023-11-01,25.0,34.71522778596474,-5.573606692016895,-4.1416210939478475
2023-12-01,25.0,33.59167611589425,-5.363758535777013,-3.2279175801172393
2024-01-01,25.0,32.44198121667278,-5.030041979374258,-2.4119392372985224
2024-02-01,25.0,31.369366930369196,-4.621098064488539,-1.7482688658806573
2024-03-01,35.0,30.545174788668675,-0.8908997607250726,5.345724972056395
2024-04-01,35.0,30.06089279761905,3.1309256856024597,1.8081815167784896
2024-05-01,35.0,29.85846831545347,8.102642166708145,-2.961110482161615
2024-06-01,35.0,29.85201593595518,8.468110824959089,-3.3201267609142704
2024-07-01,35.0,29.774718162018306,8.505445358851292,-3.2801635208695963
2024-08-01,35.0,29.66073536939887,6.990766828830747,-1.6515021982296183
2024-09-01,25.0,29.53459682988336,-5.190059904419275,0.6554630745359162
2024-10-01,25.0,29.40990159472187,-6.639720585818413,2.2298189910965434
2024-11-01,25.0,29.292983396280466,-6.524829946744977,2.2318465504645104
2024-12-01,25.0,29.18534571438341,-6.120812854154715,1.9354671397713048
2025-01-01,25.0,29.085533027098375,-5.593017026450645,1.5074839993522708
2025-02-01,25.0,28.99032515839457,-5.023512096276747,1.0331869378821779
2025-03-01,25.0,28.89552408656017,-2.451364282558327,-1.444159804001842
2025-04-01,25.0,28.796822068662056,1.3986499005639357,-5.195471969225991
