lag,acled_events,acled_fatalities,idp_population,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
-12,0.2090865068074933,0.1224175254291324,0.3986658258047482,-0.22056367453759063,-0.12967276039089062,-0.014483237843512098,-0.11069625606233158,-0.022288141325440134,0.4367958031943054
-11,0.10459063525768307,0.002508517450772872,0.43675137387613244,-0.09449782145982033,-0.04813749107423572,-0.030202093707522786,-0.16696017216882286,0.01962612716672417,0.4690879513124322
-10,0.07065333126328875,-0.0369377269339332,0.4617722935227414,-0.04938138136586582,-0.05865009488745219,-0.06262658332602657,-0.14976284404903062,0.0592919885673753,0.48790225373376683
-9,0.04782024083757572,-0.04328158083234931,0.46507514201957667,-0.10840556791382491,-0.09347117560505461,-0.14596469280394941,-0.17616641414650808,0.07786202964398695,0.4977390407752936
-8,0.08922569995583882,-0.03471172812994864,0.4544513513606706,-0.07402436196308888,-0.05721106329040525,-0.09701945581248754,-0.12775657805103938,0.07039427551131358,0.49188452205606026
-7,0.15443063874842936,-0.011676318450793336,0.43325959996850744,-0.06172768225908779,-0.023406770085449717,-0.13219477064635118,-0.12830451713010838,0.06391823865135401,0.46862897489860694
-6,0.14014368378765973,-0.010546214804761927,0.42253439742945376,0.012356232834004001,-0.0049478739087963994,-0.0724392579814097,-0.11214819602078037,0.08379123270726516,0.46925340897645973
-5,0.16663866496619706,0.021926170056712345,0.4211268271547492,0.008991205570970455,-0.029742588570681478,-0.04480897668491444,-0.1078149360412784,0.12490843132779791,0.4736002620821912
-4,0.14301464896820354,0.02422189440717053,0.4314751078320108,-0.037293089323669606,-0.0942748661839529,-0.045560490566885534,-0.12591770469519734,0.1534608034842578,0.48994942086370785
-3,0.12905477702546977,0.03794419063384862,0.4549085639032343,-0.096187214451514,-0.12732544668431658,-0.07188090974106746,-0.0934056172918119,0.20929074241631399,0.5193943767629413
-2,0.11996726291161826,0.03800759512032877,0.47276342767624746,-0.10249541246360616,-0.12866695155026542,-0.011976258229100959,-0.014021824523556665,0.2414122840651259,0.5325991508515514
-1,0.09421668228143659,0.04171947128613931,0.47981390398364787,-0.09991500846197089,-0.11500273591465034,0.03775720516929711,-0.005570012298578462,0.26345687218882907,0.5286553688120921
0,0.11893066136641986,0.07624676839762384,0.47647762400854365,-0.08906090477889995,-0.07705634139617969,0.03873054049966321,-0.02424831509646111,0.2563963296374501,0.49299049431482544
1,0.17020069644348068,0.16110023738124685,0.4461724568617755,-0.0930030129869833,-0.04147156557117487,-0.01656831150301778,-0.08629107959775581,0.2891342982438584,0.4548100364330992
2,0.3031091286170226,0.30127943924430556,0.40090577456166426,-0.025831113217730566,0.0013639093262968333,-0.00798402601352632,-0.11115757013679946,0.31610660051184586,0.42597347872711055
3,0.3977708683095786,0.35386926432795324,0.3447174967821685,-0.0016960461027982123,0.03278822792374912,-0.05356954716606401,-0.08736339853567938,0.3677588769437176,0.4152005942395345
4,0.4018035660079282,0.37105946484278823,0.29602463224552944,0.011046766146612465,0.07754747494136091,-0.05721628136883395,-0.0063199393708035356,0.45036204847863665,0.41301250033139475
5,0.4060067990437387,0.38700997782526536,0.25550448419333827,0.05069631868375024,0.11032125963226855,-0.01696647278142208,0.06175674102187882,0.49634572677432404,0.38814795795033896
6,0.39745796834195685,0.38819923625914793,0.21245444590245266,0.10780249254784974,0.09737840917310614,0.06642741113529588,0.07708361484955031,0.5119559081845729,0.36407394915665137
7,0.41936429890860516,0.38281123992295246,0.16204425591773933,0.09074978242185038,0.05505430039587537,0.07987248539086746,0.08045659600498307,0.5350753874035007,0.3266250656555616
8,0.35026906928066054,0.315026182364159,0.10395045843218279,0.01752346350084478,0.011855615964271215,0.02169273898951001,0.12059365855608613,0.5497551596247139,0.27517549192488805
9,0.36119654624155895,0.31175932816396784,0.034675588814595835,0.00313103560807292,-0.01053394970546564,0.058686482866503624,0.1708232327623144,0.5574816908787428,0.2182726360460397
10,0.3738517207074865,0.29610315127220144,-0.03569740953920762,-0.015306395335224487,-0.02335204468973941,0.11549685946697448,0.2245107106113691,0.5584056494613971,0.15565815800880753
11,0.3666003751663104,0.25744589181158495,-0.1008069731526838,-0.03794389155522499,-0.020283931252382432,0.13342986844626767,0.22337716475522035,0.5512653766519765,0.09462480664900291
12,0.4347333075056934,0.2879962084312673,-0.16059739279618007,-0.02847603718271998,0.03477422400534598,0.18008087493852315,0.237845550100507,0.5412988186966465,0.017157491416801077
