lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.45404036168768225,0.504415453470421,0.9678993064365946,0.8968659758109712,0.5794682252620994,0.8207685297519238,0.18250584552157828,0.5995951609878268,0.8598887483495373,0.9433729890293648
2,0.20433628504111476,0.1614294962835891,0.9102825175510539,0.7937319516219421,0.2547214911237083,0.44158104118438485,0.1533749286349593,0.44573257539852273,0.7167546773475045,0.8772635498839741
3,0.09027436207149574,0.0632498973492286,0.8389001717356058,0.6905979274329132,-0.029217825079952974,-0.006596445835812204,0.19367461862037022,0.23541582690934493,0.6488707298776808,0.8225227404260399
4,-0.033336128612966115,0.0016814796644896628,0.7661949416093061,0.587463903243884,-0.28856519279243487,-0.3707880579760673,0.1759494704720618,0.26483027371659923,0.6046834143148979,0.7828131105569278
5,0.015502513332677529,-0.055761665589386215,0.7031162533125458,0.5020168089841833,-0.5004556113780009,-0.6193582869739425,0.03818111757131218,0.30197144374114787,0.5529789253929289,0.7435218574793564
6,-0.003498668748074889,-0.04712043764676919,0.6546899531979973,0.39003931983049017,-0.5528070404340817,-0.7055326640389316,0.19967135741901657,0.3452259885302457,0.5228120190455445,0.7127243544602175
7,0.08623383911768072,0.04547036966524542,0.6226420934077818,0.31785742301778575,-0.4660417798893745,-0.613511743709976,0.16736337492719175,0.2738954255364999,0.4819900112289866,0.6871273450789467
8,0.13714716986000486,0.012338423580117781,0.6023979155009358,0.26336245613440973,-0.2548835839815973,-0.35747723112785146,0.10149875858994431,0.25642123252629473,0.4345626347222647,0.6650409610658007
9,0.0827138026070283,-0.03153368436426094,0.5897654793271326,0.2001856790222827,-0.0126530173509221,0.0036666538397182352,-0.03726251339359407,0.09882290331071249,0.3338787748945281,0.6416994466780325
10,0.2081659525264759,0.017825955817343853,0.5751466773328894,0.13700890191015577,0.259780928225689,0.3877374614066133,0.11111602732680301,0.1805415355145056,0.24376189658148747,0.6174720953964429
11,0.05605973620086021,0.03450826442803649,0.5547283776481182,0.07383212479802868,0.5552615065980939,0.6794121881875647,0.08901625915121651,0.15302184434514882,0.18102736640921663,0.5901688566418493
12,0.04509484867592438,0.026931969258751513,0.5291247348191145,0.041607475062226354,0.6437225469057245,0.7691907706547163,0.03591437773148318,0.17330537176712793,0.14752140801646968,0.5595887225702707
