date,raw_residuals,standardized_residuals
2017-05-01,0.0003177569671350966,0.00012331282740879942
2017-06-01,-0.0002385894080845219,-8.081048640613093e-05
2017-07-01,2.7346509092751603e-05,1.676131974648281e-05
2017-08-01,5.571489067946153,2.0441843519216127
2017-09-01,0.00019445052433653132,7.807173150188618e-05
2017-10-01,0.7144514437180973,0.2621387426734942
2017-11-01,3.3630855487132294e-05,1.906704450414932e-05
2017-12-01,-0.00013253341214536363,-4.189857414194478e-05
2018-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2018-02-01,-7.28614048419729e-05,-2.0004933030418545e-05
2018-03-01,1.4284960671333806,0.5241214952091342
2018-04-01,-1.4285982820400953,-0.5241455420389881
2018-05-01,-0.00017557402700063562,-5.769016248368982e-05
2018-06-01,-0.0002385894154386392,-8.08104891043543e-05
2018-07-01,2.7346509092751603e-05,1.676131974648281e-05
2018-08-01,6.571489067946153,2.4110840441041175
2018-09-01,0.00019446542549417245,7.807719873203788e-05
2018-10-01,0.7144514437180902,0.2621387426734916
2018-11-01,3.363085548357958e-05,1.906704450284583e-05
2018-12-01,-0.00013253341215602177,-4.189857414585525e-05
2019-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2019-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2019-03-01,1.4284960671333735,0.5241214952091315
2019-04-01,-1.4285982820400918,-0.5241455420389868
2019-05-01,-0.00017557402700418834,-5.7690162484993306e-05
2019-06-01,-0.00023858941543153378,-8.081048910174732e-05
2019-07-01,2.7346509085646176e-05,1.6761319743875834e-05
2019-08-01,-8.428510932053847,-3.0924113386334553
2019-09-01,0.00019424190807626474,7.799519026021011e-05
2019-10-01,0.7144514437180902,0.2621387426734916
2019-11-01,3.363085548357958e-05,1.906704450284583e-05
2019-12-01,-0.00013253341215602177,-4.189857414585525e-05
2020-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2020-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2020-03-01,1.4284960671333735,0.5241214952091315
2020-04-01,-1.4285982820400918,-0.5241455420389868
2020-05-01,-0.00017557402700418834,-5.7690162484993306e-05
2020-06-01,-0.00023858941543153378,-8.081048910174732e-05
2020-07-01,2.7346509085646176e-05,1.6761319743875834e-05
2020-08-01,6.571489067946153,2.4110840441041175
2020-09-01,0.00019446542549417245,7.807719873203788e-05
2020-10-01,0.7144514437180902,0.2621387426734916
2020-11-01,3.363085548357958e-05,1.906704450284583e-05
2020-12-01,-0.00013253341215602177,-4.189857414585525e-05
2021-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2021-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2021-03-01,-8.571503932866626,-3.1448754266159167
2021-04-01,-1.4285984310517037,-0.5241455967113013
2021-05-01,-0.00017557402701129377,-5.7690162487600284e-05
2021-06-01,-0.00023858941543153378,-8.081048910174732e-05
2021-07-01,2.7346509085646176e-05,1.6761319743875834e-05
2021-08-01,-3.4285109320538467,-1.257912877720931
2021-09-01,10.000194316413882,3.6690749443514656
2021-10-01,0.7144515927297022,0.26213879734580614
2021-11-01,3.363085548357958e-05,1.906704450284583e-05
2021-12-01,-0.00013253341215602177,-4.189857414585525e-05
2022-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2022-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2022-03-01,1.4284960671333735,0.5241214952091315
2022-04-01,-1.4285982820400918,-0.5241455420389868
2022-05-01,-0.00017557402700418834,-5.7690162484993306e-05
2022-06-01,-0.00023858941543153378,-8.081048910174732e-05
2022-07-01,2.7346509085646176e-05,1.6761319743875834e-05
2022-08-01,-3.4285109320538467,-1.257912877720931
2022-09-01,-9.999805683586118,-3.668918899298631
2022-10-01,0.7144512947064783,0.262138688001177
2022-11-01,3.363085548357958e-05,1.906704450284583e-05
2022-12-01,-0.00013253341215602177,-4.189857414585525e-05
2023-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2023-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2023-03-01,1.4284960671333735,0.5241214952091315
2023-04-01,8.571401717959908,3.1448513797860613
2023-05-01,-0.00017542501539224986,-5.763549017044146e-05
2023-06-01,-0.00023858941543153378,-8.081048910174732e-05
2023-07-01,2.7346509085646176e-05,1.6761319743875834e-05
2023-08-01,-3.4285109320538467,-1.257912877720931
2023-09-01,0.00019431641388223397,7.802252641748604e-05
2023-10-01,-4.28554855628191,-1.5723597182390325
2023-11-01,3.355634967761034e-05,1.903970834556991e-05
2023-12-01,-0.00013253341215602177,-4.189857414585525e-05
2024-01-01,-5.030864232224985e-05,-1.1730331404067027e-05
2024-02-01,-7.286140484552561e-05,-2.0004933031722033e-05
2024-03-01,1.4284960671333735,0.5241214952091315
2024-04-01,-1.4285982820400918,-0.5241455420389868
