lag,acled_events,acled_fatalities,idp_population,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
-12,-0.4098554415286829,-0.3701988172626621,0.027792295069958717,0.04689427725291797,0.08781401795780581,0.06099004460524676,0.20575085435630297,0.2745148030675969,0.22721050809909432
-11,-0.4064366783432319,-0.31522970413223755,0.055458112760965544,0.056630347943061085,-0.026288283649583934,0.16335275946520741,0.19212232276544192,0.3786584833639007,0.27787928579916654
-10,-0.4178690644028984,-0.24796173655873058,0.0994055573290649,-0.04949347471265963,-0.07083107220625476,0.06987634519917799,0.06312017768973324,0.43845525785423883,0.31701342186255455
-9,-0.4175682113720633,-0.2107170822748172,0.14401305494010605,-0.04667860506290394,-0.04794586646764976,0.02620598495539088,-0.08740593553376397,0.46374946623106544,0.35005986298498026
-8,-0.37369242811255454,-0.2707803324698829,0.17212118750131267,-0.06227523377030407,-0.025273299688087315,-0.11474392756758896,-0.1896558856211512,0.4575655664976031,0.368766666952805
-7,-0.3655767002180108,-0.3025284692861919,0.23463479498278264,0.026087191295252502,-0.04745184329004528,-0.09819050453957698,-0.2620844960895324,0.4201533091897556,0.3390521104895477
-6,-0.3722263014573651,-0.32901317844383887,0.28719594473184684,-0.03322331914973104,-0.16476954417921624,-0.17263140591550363,-0.3326028645019324,0.3821817680709251,0.3177028083891738
-5,-0.3417478096093829,-0.30115312843451003,0.3371133594785249,-0.15114026118712454,-0.22031701854161223,-0.21372390824465584,-0.31749132392040974,0.31768378865516467,0.2690406762782202
-4,-0.36151648147624693,-0.2791213782774126,0.3821687849097309,-0.15439117693677687,-0.1910486628690962,-0.18548586503757739,-0.2432471768263645,0.2574991869524885,0.2068001171328017
-3,-0.3808623866115842,-0.3230149157243926,0.42883466309634516,-0.11068740958283456,-0.13515727104604447,-0.1370806312450571,-0.14870936182732225,0.21540068346415522,0.1374662356160792
-2,-0.3943019610164917,-0.34062311506458187,0.49313606898599754,-0.08852182879049802,-0.1268694574338669,-0.11174048427783968,-0.1396984965971547,0.14150510523163437,0.061942903956869015
-1,-0.4226455958216561,-0.2932752899824255,0.5537461345375979,-0.06366395217179455,-0.11031567564768983,-0.07765352964681257,-0.16492175815228177,0.0746028135554581,-0.010506550082199665
0,-0.345703177028709,-0.22248703187475224,0.6110097767913611,-0.08617051271142703,-0.10967421936662078,-0.1065619100465004,-0.10463370964150925,0.009429327063166388,-0.08073723729698871
1,-0.31680202865211615,-0.16459362179068832,0.6088564831064575,-0.08790837642786288,-0.06870851699368825,-0.10678315369754658,-0.052822379926049344,-0.018192327874125783,-0.15363330786174628
2,-0.31328582735527377,-0.0750416653322525,0.6072285938866336,-0.08431326406002404,0.0052943058427066345,-0.1032718541924843,-0.001446260601647253,-0.05096968242734048,-0.2095413065377722
3,-0.29831421323022533,-0.05011021857818678,0.5997173302861732,0.0034033031398067876,0.07695094722658594,-0.01942032662374391,-0.009402595235458003,-0.09071290470614858,-0.24730933957140527
4,-0.2750665772389332,-0.04314558282298175,0.6050934936856774,0.07642063096593879,0.09167451884765972,-0.017126548149928186,-0.04027794217754304,-0.11234115282800299,-0.24709963245653327
5,-0.23583354808094295,-0.02409242592482521,0.6010283636473968,0.06575724485955535,0.05075508946583064,-0.027935597146185265,-0.06975365440882024,-0.11981247980173679,-0.2340082656677824
6,-0.1816220828478431,0.002110706393961963,0.5841118282290396,0.03142901503666086,0.00022821625588918565,-0.0660581118758812,-0.08764258050537198,-0.12513534228447504,-0.21427497046823643
7,-0.14351155317558084,0.004069041247158781,0.5553240731765502,-0.009340038487267378,-0.016477909772153566,-0.07964721277540088,-0.057220926832168895,-0.11561379007075485,-0.19206835985405113
8,-0.08862352726382895,-0.057108001804407636,0.5140916224319859,-0.0387880907846993,-0.014503354579083845,-0.08774350018912166,0.0019899759682678983,-0.10818906572937106,-0.1807916618104492
9,-0.061880526951432493,-0.07985780286240643,0.45767014849837506,-0.00239002971768339,-0.046313899994821064,0.009270971474053936,0.018822176798984628,-0.10842920309430036,-0.19544501736450842
10,0.006209481199212066,-0.07644930034570602,0.39949505478878766,-0.005561466734889961,-0.10913031757308296,0.05119160296932714,0.012328395650254708,-0.09780453530743315,-0.22217652319949313
11,0.10049051436376728,-0.018470538505748504,0.34203947754363195,-0.1072441821069623,-0.13026445914630336,-0.03101024296144089,0.035812550920905274,-0.09041674182386975,-0.26666029993539087
12,0.15295183083006275,-0.015771358190814568,0.2855942465742271,-0.13228461325755433,-0.12003293846131062,-0.005328591908217936,0.052263665421152995,-0.08619906778921016,-0.312730317017734
