lag,acf,pacf
0,1.0,1.0
1,-0.0006282595184694622,-0.0006351634692218891
2,-0.00024657497230257233,-0.0002524579506138894
3,-0.00025333045099576484,-0.0002621902904103954
4,-0.13427189450644472,-0.14037563426565128
5,0.06673906287999572,0.07180595313446902
6,0.06673230740130244,0.07249229790608183
7,-0.08962155808360583,-0.1010368762012476
8,0.10731077904180292,0.10281444405821104
9,9.457670170508848e-05,0.020316036568916875
10,8.782122301188527e-05,0.010785333413034361
11,0.1340928743210744,0.12389751621375543
12,-0.2616177344826655,-0.2858447789958945
13,-0.11153126435539225,-0.1298107118381386
14,-0.0010268327613694444,-0.006146704670653706
15,-0.0010335882400626813,0.04600573693758683
16,-0.0010403437187559014,-0.1147617791890441
17,0.04362350366146942,0.04880451606850245
18,0.043616748182776235,0.16110877601875162
19,-0.02825141189504686,-0.1156932743100048
20,0.0074783149133947485,0.03920817114330722
21,-0.001462561137082158,0.05941821495547614
22,-0.0014693166157753862,-0.005593886304179965
23,0.02085922933499067,0.07537631527203596
24,-0.12562825951846948,-0.2530917185846769
