date,raw_residuals,standardized_residuals
2017-08-01,-0.0023406840270538964,-0.0006457375465774715
2017-09-01,-0.00020016854013604757,-5.829937342872198e-05
2017-10-01,0.7140822174403425,0.19596772449658967
2017-11-01,-9.477962612791657e-05,-2.9376680977563294e-05
2017-12-01,-8.468014945606228e-05,-2.660500370536788e-05
2018-01-01,5.773560936006561e-06,-1.7810943657751016e-06
2018-02-01,7.293201133151683e-05,1.664971711536303e-05
2018-03-01,5.578470612022102e-05,1.1943849902857204e-05
2018-04-01,-0.7141471942687367,-0.19599228774316044
2018-05-01,0.00021656031323402658,5.606673969601093e-05
2018-06-01,0.00023263540053974907,6.047834987953617e-05
2018-07-01,0.000247674918998797,6.460576091795913e-05
2018-08-01,1.333553935109208,0.36597412546344354
2018-09-01,-0.0002001486338798486,-5.829391040131236e-05
2018-10-01,0.7140822173984276,0.19596772448508662
2018-11-01,-9.477958421300059e-05,-2.9376669474529644e-05
2018-12-01,-8.4680149459615e-05,-2.660500370634288e-05
2019-01-01,5.773560932453847e-06,-1.7810943667501003e-06
2019-02-01,7.293201132796412e-05,1.664971711438803e-05
2019-03-01,5.578470612022102e-05,1.1943849902857204e-05
2019-04-01,-0.7141471942268218,-0.19599228773165742
2019-05-01,0.00021656027130845246,5.6066728190052285e-05
2019-06-01,0.00023263540053974907,6.047834987953617e-05
2019-07-01,0.000247674918998797,6.460576091795913e-05
2019-08-01,12.333553935030963,3.384788959592359
2019-09-01,-0.00019998464283688122,-5.824890507465984e-05
2019-10-01,0.7140822173565127,0.1959677244735836
2019-11-01,-9.477954230519003e-05,-2.9376657973445993e-05
2019-12-01,-8.468014945606228e-05,-2.660500370536788e-05
2020-01-01,5.77356092534842e-06,-1.7810943687000974e-06
2020-02-01,7.29320113244114e-05,1.6649717113413033e-05
2020-03-01,5.578470612022102e-05,1.1943849902857204e-05
2020-04-01,9.28585280581509,2.5483848342347435
2020-05-01,0.00021670924098771138,5.61076110880146e-05
2020-06-01,0.00023263540053619636,6.0478349878561174e-05
2020-07-01,0.0002476749189952443,6.460576091698413e-05
2020-08-01,-14.66644606569281,-4.025029269884498
2020-09-01,-0.0002003862503876519,-5.8359121332093774e-05
2020-10-01,0.7140822173145871,0.19596772446207764
2020-11-01,-9.477950039382677e-05,-2.9376646471387342e-05
2020-12-01,-8.4680149459615e-05,-2.660500370634288e-05
2021-01-01,5.773560921795706e-06,-1.781094369675096e-06
2021-02-01,7.293201132085869e-05,1.6649717112438034e-05
2021-03-01,10.000055784706124,2.744389065804803
2021-04-01,-0.7141470457182351,-0.19599224697530063
2021-05-01,0.00021656077430520781,5.6066866231331065e-05
2021-06-01,0.00023263540053619636,6.0478349878561174e-05
2021-07-01,0.0002476749189952443,6.460576091698413e-05
2021-08-01,0.3335539351678989,0.09153641328406065
2021-09-01,9.999799836406353,2.7443188239389733
2021-10-01,0.7140823662842877,0.19596776534498145
2021-11-01,-9.477945848601621e-05,-2.937663497030369e-05
2021-12-01,-8.468014946316771e-05,-2.660500370731788e-05
2022-01-01,5.7735609075848515e-06,-1.7810943735750905e-06
2022-02-01,7.293201130664784e-05,1.664971710853804e-05
2022-03-01,5.000055784119276,1.3722005046663
2022-04-01,-0.7141471195952818,-0.1959922672499483
2022-05-01,0.00021656073239029183,5.606685472829742e-05
2022-06-01,0.00023263540053619636,6.0478349878561174e-05
2022-07-01,0.0002476749189952443,6.460576091698413e-05
2022-08-01,0.33355393514833764,0.0915364132786923
2022-09-01,-10.000200164160908,-2.744435420126502
2022-10-01,0.7140820688059932,0.1959676837057189
2022-11-01,-9.477941657820566e-05,-2.937662346922004e-05
2022-12-01,-8.468014947027314e-05,-2.6605003709267875e-05
2023-01-01,5.7735609075848515e-06,-1.7810943735750905e-06
2023-02-01,7.293201130664784e-05,1.664971710853804e-05
2023-03-01,5.578382585724739e-05,1.1943608325500593e-05
2023-04-01,-5.714147193765747,-1.5681808485825706
2023-05-01,0.00021648618465519576,5.6046396018428294e-05
2023-06-01,0.00023263540052909093,6.0478349876611176e-05
2023-07-01,0.0002476749189952443,6.460576091698413e-05
2023-08-01,0.3335539351287764,0.09153641327332396
2023-09-01,-0.0002001635544814917,-5.829800517709187e-05
2023-10-01,-4.285917782811161,-1.1762208365498819
2023-11-01,-9.485388046215348e-05,-2.939705916717187e-05
2023-12-01,-8.468014946316771e-05,-2.660500370731788e-05
2024-01-01,5.7735609075848515e-06,-1.7810943735750905e-06
2024-02-01,7.293201130664784e-05,1.664971710853804e-05
2024-03-01,-14.999944216174143,-4.116553739324022
2024-04-01,-0.7141474169478315,-0.19599234885470176
