date,value,matrix_profile,matrix_profile_index
2017-08-01,40.0,0.0,12.0
2017-09-01,40.0,0.0,36.0
2017-10-01,40.0,0.0,36.0
2017-11-01,40.0,0.0,36.0
2017-12-01,40.0,0.0,36.0
2018-01-01,40.0,0.0,36.0
2018-02-01,40.0,0.0,36.0
2018-03-01,40.0,0.0,36.0
2018-04-01,40.0,0.0,36.0
2018-05-01,40.0,0.0,36.0
2018-06-01,40.0,0.0,36.0
2018-07-01,40.0,0.0,36.0
2018-08-01,40.0,0.0,0.0
2018-09-01,40.0,4.440892098500626e-16,63.0
2018-10-01,40.0,2.7194799110210365e-16,64.0
2018-11-01,40.0,1.1102230246251565e-16,52.0
2018-12-01,40.0,1.5700924586837752e-16,66.0
2019-01-01,40.0,8.479468414379336e-17,67.0
2019-02-01,40.0,0.0,55.0
2019-03-01,40.0,8.759511914735174e-16,56.0
2019-04-01,40.0,9.064933036736789e-17,32.0
2019-05-01,40.0,0.4989650997696869,33.0
2019-06-01,40.0,0.7333128186334521,59.0
2019-07-01,40.0,0.7228780370329329,40.0
2019-08-01,15.0,2.7194799110210365e-16,41.0
2019-09-01,15.0,0.28219528910190433,42.0
2019-10-01,15.0,0.37821504230990255,43.0
2019-11-01,15.0,0.45000977187151037,44.0
2019-12-01,15.0,0.5176380902050415,45.0
2020-01-01,15.0,0.5935629272759185,46.0
2020-02-01,15.0,0.6938924954698724,47.0
2020-03-01,15.0,0.7744158546749867,78.0
2020-04-01,35.0,9.064933036736789e-17,20.0
2020-05-01,35.0,0.0,58.0
2020-06-01,35.0,1.0505647307346236e-15,59.0
2020-07-01,35.0,1.2819751242557094e-15,60.0
2020-08-01,25.0,0.0,0.0
2020-09-01,25.0,0.0,0.0
2020-10-01,25.0,0.9999999999999998,0.0
2020-11-01,25.0,0.8573732768944041,24.0
2020-12-01,25.0,0.6058108930553726,24.0
2021-01-01,25.0,2.7194799110210365e-16,24.0
2021-02-01,25.0,0.28219528910190433,25.0
2021-03-01,25.0,0.37821504230990255,26.0
2021-04-01,25.0,0.45000977187151037,27.0
2021-05-01,25.0,0.5176380902050415,28.0
2021-06-01,25.0,0.5935629272759185,29.0
2021-07-01,25.0,0.6938924954698724,30.0
2021-08-01,25.0,0.8563871830181443,31.0
2021-09-01,50.0,0.0,0.0
2021-10-01,50.0,1.7184564531560763e-15,63.0
2021-11-01,50.0,1.3299526536404359e-15,64.0
2021-12-01,50.0,0.0,65.0
2022-01-01,50.0,8.881784197001252e-16,16.0
2022-02-01,50.0,8.881784197001252e-16,17.0
2022-03-01,50.0,0.0,18.0
2022-04-01,50.0,8.759511914735174e-16,19.0
2022-05-01,50.0,8.15843973306311e-16,32.0
2022-06-01,50.0,0.0,33.0
2022-07-01,50.0,1.0505647307346236e-15,34.0
2022-08-01,50.0,1.2819751242557094e-15,35.0
2022-09-01,45.0,0.0,0.0
2022-10-01,45.0,0.0,0.0
2022-11-01,45.0,4.440892098500626e-16,13.0
2022-12-01,45.0,2.7194799110210365e-16,14.0
2023-01-01,45.0,0.0,52.0
2023-02-01,45.0,1.5700924586837752e-16,16.0
2023-03-01,45.0,8.479468414379336e-17,17.0
2023-04-01,45.0,0.3742162210526042,18.0
2023-05-01,45.0,0.516913483198178,19.0
2023-06-01,45.0,0.6296288974669553,20.0
2023-07-01,45.0,0.6806260274691576,21.0
2023-08-01,45.0,0.739410461133195,22.0
2023-09-01,45.0,0.7896237058096911,43.0
2023-10-01,30.0,0.5097786968065706,27.0
2023-11-01,30.0,0.6058108930553725,28.0
2023-12-01,30.0,0.68066170756429,29.0
2024-01-01,30.0,0.7380963688990767,30.0
2024-02-01,30.0,0.556499317648249,17.0
2024-03-01,40.0,0.0,18.0
2024-04-01,40.0,0.24715008431375604,19.0
2024-05-01,40.0,0.3203644860139344,32.0
2024-06-01,40.0,,
2024-07-01,40.0,,
2024-08-01,40.0,,
2024-09-01,30.0,,
2024-10-01,30.0,,
2024-11-01,30.0,,
2024-12-01,30.0,,
2025-01-01,30.0,,
2025-02-01,30.0,,
2025-03-01,25.0,,
2025-04-01,25.0,,
