,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.04350252857705945,0.04201928568891995,0.2744343220225996,0.13389125089268544,0.716625848354413,0.8777822005294817,0.018807433268792955,0.7649422324739826,0.09254988537987037
lag_2,0.10382885212943414,0.14664742551413448,0.33494715185472773,0.2954623120833036,0.9474226904818921,0.667202474054633,0.02066777521083592,0.5311540215177365,0.21766834306125085
lag_3,0.16951095818807285,0.2994252160167635,0.576729204148094,0.10476720057537889,0.9956753595685609,0.3084038608344239,0.031777293930523295,0.6162914248310412,0.3298839574457181
lag_4,0.18939991019636263,0.3210693203349822,0.6158371701006526,0.09261245080665206,0.8376076587749433,0.4467263980223548,0.0658745948986197,0.7096810312225322,0.40678654754907106
lag_5,0.2512193695313681,0.4438039255403967,0.2122169314299521,0.04176211445834052,0.5657202199221518,0.44971643659250615,0.11097818959706743,0.830753442325339,0.11071874606353359
lag_6,0.3331742698524608,0.5883774838035915,0.2537678519394243,0.07556367299559111,0.6929000401608936,0.4516923499818334,0.1859599160614408,0.818844521088386,0.17985573516321357
