lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8603533641936362,0.6770888995483039,0.9952401716972971,0.8984211209430681,0.5986086810949641,0.8450635391557307,0.17845361786244568,0.6408744915562602,0.9300844125944568,0.974241172366044
2,0.19863625477312283,0.034010107144664584,-0.35775431962257365,-0.06508403202634712,-0.08461621601103465,-0.7915609162240318,0.09882805207050104,0.09259203232109545,-0.30434554444530104,-0.3213734925914773
3,-0.04395195411853966,0.09767964688029668,-0.24482404844766723,-0.07834053035261762,-0.1518576956489634,-0.256278556477998,0.32928834705732624,-0.00832879217225041,0.09715933205828466,0.02036126554588033
4,0.1239641198709781,0.08103601342969396,-0.17838978831000596,-0.07623418139609238,-0.42917034223051453,0.042664019093442196,-0.047313870393750415,0.05753110229867226,-0.05200576108338723,-0.052363080168552956
5,0.006300413660514812,0.11285464309420391,-0.29095749539092264,0.03158787887287946,-0.23884569974822153,-0.32930483700995655,-0.030691863527373058,0.09643729050498506,-0.09898993759841186,0.11978017634277298
6,-0.1063098001318761,0.02037377014999988,-0.07461306369770948,-0.022894916704943147,-0.22016952595591943,-0.08827935686348373,-0.003929111781719003,-0.03832574502090214,0.03150914270159601,0.20810209818564787
7,0.058828862213186776,0.12916055418028669,-0.05677652895009703,0.09342703793068949,-0.09290848394367082,0.22558304116642539,0.02594963747086487,-0.048770085891360844,-0.05421316918228653,0.0642651106717975
8,0.02281389315043147,-0.004376790327066213,-0.07255596679731896,0.05938800666630871,-0.03247574717302389,0.10851190041792737,0.0507521912915492,-0.006272908611845448,-0.12377866934179516,-0.06900311155858835
9,0.24431334078849373,0.11539352828560097,-0.04906937493270981,0.010526416905490327,-0.03754561928897217,0.20424565926008273,-0.23735033413957113,-0.22599707090361215,-0.2699001688548327,-0.11896500695952049
10,-0.37691604387474836,0.13413905354451322,-0.09047404565059781,-0.03771146698308335,0.2745954103585724,0.5378952670890647,0.08672551054969171,0.2777165234749275,0.012088279482263504,-0.20331728348283193
11,0.2920422206446797,0.06473335581165607,-0.10259240519121111,-0.013781652934191875,0.2532194880947035,-0.14145060290919315,-0.0053665401503636195,-0.024151490939244135,-0.11252529807202515,-0.14940716631893058
12,0.2810710583337877,-0.21008766919784366,-0.1065822138513109,-0.1359722793018063,0.339411530305367,-0.2969828265766798,0.21992821852713007,0.08319805496657977,0.01021674312856977,-0.1715102008067569
