lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.913625077573433,0.7723631299881666,1.0008852945348239,0.9416095834268606,0.6329035222612045,0.8467996934913519,0.2575306487181039,0.6580210255754539,0.902452605188433,0.978229992171062
2,0.001680317757885313,0.27758838823003434,2.680070038684668,-0.041392687405936525,-0.1386841663988794,-0.787286265285012,0.20704337198173747,0.21452320834163202,-0.35780895581171734,-0.26517616119437865
3,-0.014250934048667703,-0.06292857840304528,-1.5715726147264377,-0.04330878156033713,-0.20653113488656427,-0.20430687949698945,0.2767959716967298,-0.005934779461658387,0.09284258100462117,0.12394977630218872
4,0.2491582247752651,0.03777510680974976,-0.6246697595412778,-0.04540418592438131,-0.2889202158139329,0.1831121989602573,-0.04476909707225878,0.08419619008558972,-0.055221743636643526,-0.13155464255767288
5,0.19309581196506867,0.21179368612578092,-0.3816343322589582,-0.04770511263376235,-0.24120118988881736,-0.457378334412007,-0.051906150054031264,0.026647980866989378,-0.11312558920374467,-0.1542863949701282
6,0.19264857428001947,0.20320197875512394,-0.26661971748035923,-0.050243150659299275,-0.15688967997776773,0.10296705214277295,0.13141615119502964,0.04442620748177886,-0.02992046699363834,0.08853448068735568
7,-0.020222704598140545,0.12542384069639004,-0.22157853762839835,0.07694090500200682,-0.09493196837010116,0.31375522982814896,-0.017383525252359554,0.0390628434621036,-0.15400103829618236,0.11779040643186013
8,-0.21324420000226185,-0.19126377407998318,-0.19848017755501068,0.006729944128503404,0.06169923310287599,-0.1507208152137496,0.0430395222550414,-0.010408497882068848,-0.09355274447800548,0.01612587510279575
9,0.11734075741360249,0.11910443831661763,-0.19839962490549104,0.027992813542237288,-0.023771363902448606,0.38362295947012254,-0.1432932950757616,-0.33071168072462925,-0.19498215437984218,-0.04938129192675347
10,-0.21779899188519466,0.13738435326611623,-0.23399001922538998,-0.04209249856147691,0.1647858040933272,0.7323787772398456,-0.009394913844861527,0.2223489821227872,-0.05615152964378073,0.08956281014766758
11,0.09376439223229173,-0.02388481745831201,-0.2759904316147604,-0.04465299630814274,0.37746878219890273,-1.0319935262344477,0.03473032627178189,0.07788813084183667,-0.09943896642273427,-0.22603478441092384
12,0.013893251417020754,-0.0482030619841096,-0.3284816939026188,-0.10333533229360882,0.36948332606567885,1.238954189326362,0.21289093338899923,0.09296151813858261,0.07655944235789296,0.3478855835891668
